,AAPL,TSLA,MSFT,VZ,AMZN,BA,MS,DB,JPM,META,INTC,GS,HPE,TCS,WMT,T,TGT,WFC,V
2012-05-02,20.9278564453125,2.262666940689087,31.799999237060547,40.59999847412109,11.512499809265137,77.26000213623047,16.950000762939453,40.35305404663086,43.20000076293945,38.22999954223633,29.18000030517578,113.7699966430664,9.618976593017578,36.20000076293945,59.0099983215332,24.954683303833008,57.97999954223633,33.56999969482422,30.54750061035156
2012-05-03,20.779285430908203,2.1640000343322754,31.76000022888184,40.63999938964844,11.47249984741211,76.83000183105469,16.229999542236328,38.79771041870117,43.0099983215332,38.22999954223633,28.559999465942383,111.52999877929688,9.618976593017578,36.20000076293945,58.9900016784668,25.007553100585938,56.54999923706055,33.38999938964844,29.102500915527344
2012-05-04,20.1875,2.121999979019165,30.979999542236328,40.2599983215332,11.19950008392334,75.83999633789062,16.0,38.921756744384766,41.75,38.22999954223633,27.89999961853028,108.98999786376952,9.618976593017578,36.20000076293945,58.70000076293945,24.8187313079834,55.650001525878906,33.029998779296875,29.44750022888184
2012-05-07,20.33857154846192,2.1646668910980225,30.64999961853028,40.52999877929688,11.258000373840332,75.95999908447266,16.149999618530273,39.54198455810547,41.77999877929688,38.22999954223633,27.76000022888184,110.04000091552734,9.618976593017578,36.20000076293945,59.18999862670898,24.92447090148925,55.7599983215332,33.5,29.627500534057617
2012-05-08,20.292142868041992,2.012666940689087,30.5,40.54999923706055,11.19499969482422,75.4000015258789,15.84000015258789,38.53053283691406,41.380001068115234,38.22999954223633,27.3700008392334,109.37000274658205,9.618976593017578,36.20000076293945,59.04999923706055,24.954683303833008,55.54999923706055,33.150001525878906,29.53499984741211
2012-05-09,20.327856063842773,2.003999948501587,30.76000022888184,40.25,11.14900016784668,74.05000305175781,15.489999771118164,37.59542083740234,40.63999938964844,38.22999954223633,27.190000534057617,107.29000091552734,9.618976593017578,36.20000076293945,59.02999877929688,24.780967712402344,55.27999877929688,32.630001068115234,29.354999542236328
2012-05-10,20.375713348388672,2.1973330974578857,30.739999771118164,40.54999923706055,11.334500312805176,73.80000305175781,15.600000381469728,38.45419692993164,40.7400016784668,38.22999954223633,27.239999771118164,106.31999969482422,9.618976593017578,36.20000076293945,59.18999862670898,25.02265930175781,55.310001373291016,33.189998626708984,29.542499542236328
2012-05-11,20.239643096923828,2.150000095367432,31.15999984741211,41.15999984741211,11.383999824523926,73.55999755859375,14.949999809265137,37.79580307006836,36.959999084472656,38.22999954223633,27.6299991607666,102.12999725341795,9.618976593017578,36.20000076293945,59.41999816894531,25.37009048461914,55.43000030517578,33.310001373291016,29.479999542236328
2012-05-14,19.93642807006836,2.003999948501587,30.68000030517578,40.88999938964844,11.146499633789062,73.12000274658203,14.300000190734863,36.40267181396485,35.790000915527344,38.22999954223633,27.020000457763672,99.7699966430664,9.618976593017578,36.20000076293945,59.06999969482422,25.32477378845215,54.91999816894531,32.40999984741211,29.18000030517578
2012-05-15,19.75607109069824,1.962000012397766,30.209999084472656,41.04999923706055,11.219499588012695,72.58000183105469,14.140000343322754,35.38167953491211,36.2400016784668,38.22999954223633,26.8799991607666,99.87000274658205,9.618976593017578,36.20000076293945,59.34999847412109,25.18882179260254,55.08000183105469,32.2400016784668,29.15250015258789
2012-05-16,19.50285720825196,1.9453330039978027,29.89999961853028,40.880001068115234,11.20300006866455,72.3499984741211,13.539999961853027,34.72328186035156,35.459999084472656,38.22999954223633,26.5,98.1999969482422,9.618976593017578,36.20000076293945,59.18999862670898,25.067975997924805,55.31999969482422,31.96999931335449,29.38249969482422
2012-05-17,18.93285751342773,1.9046670198440552,29.71999931335449,41.369998931884766,10.91800022125244,69.7300033569336,13.460000038146973,34.1984748840332,33.93000030517578,38.22999954223633,26.190000534057617,97.08000183105467,9.618976593017578,36.20000076293945,61.68000030517578,25.143505096435547,54.810001373291016,31.440000534057617,28.752500534057617
2012-05-18,18.942142486572266,1.8373329639434808,29.270000457763672,41.52999877929688,10.692500114440918,69.1500015258789,13.350000381469728,34.3702278137207,33.4900016784668,38.22999954223633,26.06999969482422,95.48999786376952,9.618976593017578,36.20000076293945,62.43000030517578,25.42296028137207,55.459999084472656,30.940000534057617,28.15999984741211
2012-05-21,20.045713424682617,1.9179999828338623,29.75,41.34000015258789,10.905500411987305,71.77999877929688,13.1899995803833,35.5057258605957,32.5099983215332,34.029998779296875,26.14999961853028,96.51000213623048,9.618976593017578,36.20000076293945,63.040000915527344,25.40030288696289,55.83000183105469,31.39999961853028,29.05500030517578
2012-05-22,19.891786575317383,2.053333044052124,29.76000022888184,41.38999938964844,10.76650047302246,71.4800033569336,13.3100004196167,35.41030502319336,34.0099983215332,31.0,26.030000686645508,97.52999877929688,9.618976593017578,36.20000076293945,63.72999954223633,25.33232688903809,56.66999816894531,31.670000076293945,29.59749984741211
2012-05-23,20.37714385986328,2.068000078201294,29.11000061035156,41.27999877929688,10.86400032043457,71.56999969482422,13.369999885559082,35.38167953491211,34.2599983215332,32.0,25.440000534057617,98.04000091552734,9.618976593017578,36.20000076293945,64.58000183105469,25.19637489318848,56.77999877929688,31.739999771118164,29.792499542236328
2012-05-24,20.190000534057617,2.018666982650757,29.06999969482422,41.38999938964844,10.76200008392334,71.38999938964844,13.3100004196167,34.828243255615234,33.970001220703125,33.029998779296875,25.64999961853028,96.86000061035156,9.618976593017578,36.20000076293945,65.06999969482422,25.407854080200195,57.25,31.809999465942383,29.9424991607666
2012-05-25,20.081785202026367,1.987333059310913,29.059999465942383,41.45000076293945,10.64449977874756,70.0,13.25,35.0,33.5,31.90999984741211,25.739999771118164,96.6999969482422,9.618976593017578,36.20000076293945,65.30999755859375,25.445619583129883,57.619998931884766,31.86000061035156,29.842500686645508
2012-05-29,20.438213348388672,2.1126670837402344,29.559999465942383,41.75,10.737500190734863,70.4000015258789,13.640000343322754,34.98091506958008,33.630001068115234,28.84000015258789,26.09000015258789,97.86000061035156,9.618976593017578,36.20000076293945,65.68000030517578,25.634441375732425,58.130001068115234,32.25,30.06999969482422
2012-05-30,20.684642791748047,2.0273330211639404,29.34000015258789,41.41999816894531,10.46150016784668,69.38999938964844,13.09000015258789,34.01717758178711,32.959999084472656,28.190000534057617,26.1299991607666,94.61000061035156,9.618976593017578,36.20000076293945,65.44000244140625,25.55891227722168,57.790000915527344,31.700000762939453,29.372499465942383
2012-05-31,20.633214950561523,1.9666670560836792,29.190000534057617,41.63999938964844,10.645500183105469,69.61000061035156,13.359999656677246,34.332061767578125,33.150001525878906,29.600000381469727,25.84000015258789,95.6999969482422,9.618976593017578,36.20000076293945,65.81999969482422,25.80815696716309,57.90999984741211,32.04999923706055,28.799999237060547
2012-06-01,20.035356521606445,1.876667022705078,28.450000762939453,41.02999877929688,10.41100025177002,67.23999786376953,12.729999542236328,31.879770278930664,31.93000030517578,27.71999931335449,25.13999938964844,92.63999938964844,9.618976593017578,36.20000076293945,65.55000305175781,25.604230880737305,57.20000076293945,30.15999984741211,28.0625
2012-06-04,20.15321350097656,1.858667016029358,28.549999237060547,41.34000015258789,10.728500366210938,67.5,12.359999656677246,32.700382232666016,31.0,26.89999961853028,25.040000915527344,91.0,9.618976593017578,36.20000076293945,65.98999786376953,25.79305076599121,57.56999969482422,30.049999237060547,28.540000915527344
2012-06-05,20.10107040405273,1.860666990280152,28.51000022888184,41.20000076293945,10.660499572753906,67.58000183105469,12.859999656677246,32.709922790527344,31.989999771118164,25.8700008392334,25.43000030517578,92.20999908447266,9.618976593017578,36.20000076293945,65.5,25.72507667541504,57.31999969482422,30.520000457763672,28.45249938964844
2012-06-06,20.40928649902344,1.9479999542236328,29.350000381469727,41.77000045776367,10.881999969482422,69.0199966430664,13.9399995803833,34.23664093017578,33.06999969482422,26.809999465942383,26.06999969482422,94.95999908447266,9.618976593017578,36.20000076293945,65.93000030517578,26.102718353271484,57.5,30.96999931335449,29.084999084472656
2012-06-07,20.41857147216797,1.928666949272156,29.229999542236328,41.63999938964844,10.9399995803833,69.94999694824219,13.40999984741211,34.18893051147461,32.810001373291016,26.309999465942383,25.940000534057617,94.0,9.618976593017578,36.20000076293945,65.87000274658203,25.80060386657715,57.31999969482422,31.18000030517578,29.20249938964844
2012-06-08,20.7257137298584,2.005332946777344,29.64999961853028,42.43999862670898,10.923999786376951,69.94000244140625,13.710000038146973,34.34160232543945,33.68000030517578,27.100000381469727,26.40999984741211,94.54000091552734,9.618976593017578,36.20000076293945,68.22000122070312,26.095165252685547,59.20000076293945,31.43000030517578,29.145000457763672
2012-06-11,20.398929595947266,1.941333055496216,28.89999961853028,42.560001373291016,10.824999809265137,70.11000061035156,13.369999885559082,33.33969497680664,32.81999969482422,27.01000022888184,25.989999771118164,92.8000030517578,9.618976593017578,36.20000076293945,67.52999877929688,26.125377655029297,58.70000076293945,30.989999771118164,29.08749961853028
2012-06-12,20.5771427154541,1.9773329496383667,29.290000915527344,42.93999862670898,10.821000099182127,72.58000183105469,13.93000030517578,33.8072509765625,33.77000045776367,27.39999961853028,26.520000457763672,94.04000091552734,9.618976593017578,36.20000076293945,67.72000122070312,26.419940948486328,58.15999984741211,31.299999237060547,29.290000915527344
2012-06-13,20.43428611755371,1.9846669435501096,29.1299991607666,42.9900016784668,10.736499786376951,72.05999755859375,13.649999618530272,33.435115814208984,34.29999923706055,27.270000457763672,26.540000915527344,92.72000122070312,9.618976593017578,36.20000076293945,67.06999969482422,26.419940948486328,58.04999923706055,31.57999992370605,28.725000381469727
2012-06-14,20.411785125732425,1.9593329429626465,29.34000015258789,43.75,10.72249984741211,71.8499984741211,13.93000030517578,33.578243255615234,34.650001525878906,28.290000915527344,26.979999542236328,93.81999969482422,9.618976593017578,36.20000076293945,67.62999725341797,26.956193923950195,58.54999923706055,32.029998779296875,29.122499465942383
2012-06-15,20.504642486572266,1.99399995803833,30.020000457763672,43.54999923706055,10.917499542236328,71.98999786376953,14.300000190734863,34.83778762817383,35.029998779296875,30.01000022888184,27.34000015258789,95.66000366210938,9.618976593017578,36.20000076293945,67.75,26.97129821777344,58.5,32.45000076293945,29.600000381469727
2012-06-18,20.920713424682617,2.122667074203491,29.84000015258789,43.81999969482422,11.133000373840332,71.9000015258789,13.81999969482422,33.70228958129883,34.619998931884766,31.40999984741211,27.420000076293945,93.62999725341795,9.618976593017578,36.20000076293945,68.12000274658203,26.91087532043457,58.470001220703125,32.459999084472656,30.02499961853028
2012-06-19,20.97892951965332,2.1393330097198486,30.700000762939453,43.72999954223633,11.201499938964844,72.91999816894531,14.260000228881836,34.742366790771484,35.380001068115234,31.90999984741211,27.51000022888184,96.37000274658205,9.618976593017578,36.20000076293945,67.80999755859375,26.79002952575684,58.70000076293945,32.959999084472656,30.33749961853028
2012-06-20,20.91928672790528,2.252000093460083,30.93000030517578,43.29999923706055,11.151000022888184,73.01000213623047,14.199999809265137,35.07633590698242,36.45000076293945,31.600000381469727,27.63999938964844,96.5500030517578,9.618976593017578,36.20000076293945,68.5199966430664,26.744712829589844,58.5,32.810001373291016,30.647499084472656
2012-06-21,20.63107109069824,2.1459999084472656,30.13999938964844,43.33000183105469,11.028499603271484,71.37000274658203,13.960000038146973,33.88358688354492,35.5099983215332,31.84000015258789,26.709999084472656,93.9000015258789,9.618976593017578,36.20000076293945,67.69999694824219,26.457704544067383,57.400001525878906,32.34000015258789,29.8700008392334
2012-06-22,20.78928565979004,2.25266695022583,30.700000762939453,43.95000076293945,11.107999801635742,71.95999908447266,14.140000343322754,34.332061767578125,35.9900016784668,33.04999923706055,26.940000534057617,93.62999725341795,9.618976593017578,36.20000076293945,67.30000305175781,26.56344413757324,57.560001373291016,32.810001373291016,31.237499237060547
2012-06-25,20.3846435546875,2.2073330879211426,29.8700008392334,43.650001525878906,11.003499984741213,71.05000305175781,13.479999542236328,32.66221237182617,35.31999969482422,32.060001373291016,26.049999237060547,91.22000122070312,9.618976593017578,36.20000076293945,68.18000030517578,26.39728164672852,57.22999954223633,32.220001220703125,30.3174991607666
2012-06-26,20.429643630981445,2.107332944869995,30.020000457763672,43.84000015258789,11.280500411987305,70.93000030517578,13.510000228881836,32.93893051147461,35.709999084472656,33.099998474121094,26.01000022888184,91.02999877929688,9.618976593017578,36.20000076293945,68.58000183105469,26.419940948486328,57.630001068115234,32.33000183105469,30.790000915527344
2012-06-27,20.51785659790039,2.130666971206665,30.170000076293945,43.77999877929688,11.281000137329102,71.87000274658203,13.90999984741211,33.70228958129883,36.77999877929688,32.22999954223633,26.21999931335449,93.2699966430664,9.618976593017578,36.20000076293945,68.58999633789062,26.57855033874512,57.560001373291016,32.72999954223633,30.86000061035156
2012-06-28,20.323213577270508,2.094000101089477,29.90999984741211,43.970001220703125,11.065500259399414,71.58000183105469,13.869999885559082,32.328243255615234,35.880001068115234,31.36000061035156,25.82999992370605,93.48999786376952,9.618976593017578,36.20000076293945,68.30000305175781,26.72960662841797,57.459999084472656,32.47999954223633,30.3799991607666
2012-06-29,20.85714340209961,2.0859999656677246,30.59000015258789,44.43999862670898,11.417499542236328,74.30000305175781,14.59000015258789,34.51335906982422,35.72999954223633,31.100000381469727,26.64999961853028,95.86000061035156,9.618976593017578,36.20000076293945,69.72000122070312,26.933534622192383,58.18999862670898,33.439998626708984,30.90749931335449
2012-07-02,21.16142845153809,2.0266671180725098,30.559999465942383,44.93000030517578,11.465999603271484,73.18000030517578,14.9399995803833,35.19084167480469,36.27999877929688,30.770000457763672,26.670000076293945,97.12999725341795,9.618976593017578,36.20000076293945,69.3499984741211,27.34139060974121,58.27000045776367,33.54999923706055,31.655000686645508
2012-07-03,21.40749931335449,2.0439999103546143,30.76000022888184,44.95000076293945,11.476499557495115,74.2699966430664,15.109999656677246,35.5057258605957,35.880001068115234,31.200000762939453,26.86000061035156,98.5999984741211,9.618976593017578,36.20000076293945,70.75,27.190332412719727,57.77999877929688,33.47999954223633,31.584999084472656
2012-07-05,21.783571243286133,2.0820000171661377,30.700000762939453,44.88999938964844,11.352999687194824,74.44000244140625,14.510000228881836,33.816795349121094,34.380001068115234,31.46999931335449,26.549999237060547,95.91999816894533,9.618976593017578,36.20000076293945,71.08000183105469,27.016616821289062,57.150001525878906,33.130001068115234,31.752500534057617
2012-07-06,21.63857078552246,2.065999984741211,30.190000534057617,44.41999816894531,11.2524995803833,73.69000244140625,14.140000343322754,32.10877990722656,33.900001525878906,31.729999542236328,26.15999984741211,95.47000122070312,9.618976593017578,36.20000076293945,71.36000061035156,26.767372131347656,58.06999969482422,33.04999923706055,31.31999969482422
2012-07-09,21.92464256286621,2.0993330478668213,30.0,44.7400016784668,11.2524995803833,74.02999877929688,13.93000030517578,31.917938232421875,33.959999084472656,32.16999816894531,26.170000076293945,94.47000122070312,9.618976593017578,36.20000076293945,71.76000213623047,26.84289932250977,58.040000915527344,33.2599983215332,30.912500381469727
2012-07-10,21.72178649902344,2.084666967391968,29.739999771118164,44.70000076293945,10.975000381469728,73.22000122070312,13.710000038146973,31.135496139526367,34.25,31.46999931335449,25.559999465942383,94.25,9.618976593017578,36.20000076293945,72.11000061035156,26.767372131347656,59.22999954223633,32.970001220703125,30.56999969482422
2012-07-11,21.5867862701416,2.1006669998168945,29.299999237060547,44.900001525878906,10.918499946594238,71.5199966430664,13.8100004196167,31.192747116088867,34.59000015258789,30.96999931335449,25.38999938964844,95.12999725341795,9.618976593017578,36.20000076293945,72.26000213623047,26.631420135498047,59.790000915527344,33.27000045776367,30.184999465942383
2012-07-12,21.38928604125977,2.180000066757202,28.6299991607666,44.66999816894531,10.767999649047852,71.70999908447266,13.550000190734863,30.39122009277344,34.040000915527344,30.809999465942383,24.739999771118164,94.0199966430664,9.618976593017578,36.20000076293945,72.30999755859375,26.33685874938965,59.880001068115234,32.849998474121094,30.65999984741211
2012-07-13,21.60607147216797,2.2833330631256104,29.38999938964844,45.209999084472656,10.919500350952148,73.51000213623047,14.050000190734863,30.152671813964844,36.06999969482422,30.71999931335449,25.25,97.43000030517578,9.618976593017578,36.20000076293945,73.18000030517578,26.69939613342285,61.95000076293945,33.90999984741211,31.022499084472656
2012-07-16,21.67535781860352,2.3973329067230225,29.440000534057617,45.27000045776367,10.80049991607666,72.97000122070312,14.25,29.799617767333984,35.09000015258789,28.25,25.1299991607666,97.68000030517578,9.618976593017578,36.20000076293945,72.9800033569336,26.75226593017578,61.5,34.02000045776367,31.787500381469727
2012-07-17,21.67642974853516,2.2233328819274902,29.65999984741211,45.65999984741211,10.846500396728516,73.11000061035156,14.34000015258789,29.818702697753903,34.9900016784668,28.09000015258789,25.3799991607666,97.9800033569336,9.618976593017578,36.20000076293945,73.0999984741211,27.05438041687012,61.2599983215332,34.119998931884766,32.057498931884766
2012-07-18,21.652143478393555,2.1433329582214355,30.450000762939453,45.88999938964844,10.873499870300291,73.88999938964844,13.989999771118164,30.085878372192383,34.959999084472656,29.11000061035156,26.209999084472656,96.51000213623048,9.618976593017578,36.20000076293945,72.8499984741211,27.33383750915528,61.38999938964844,33.959999084472656,31.95499992370605
2012-07-19,21.940000534057617,2.1513330936431885,30.670000076293945,44.540000915527344,11.308500289916992,74.86000061035156,13.25,30.085878372192383,34.459999084472656,29.0,26.059999465942383,95.0,9.618976593017578,36.20000076293945,71.52999877929688,26.797582626342773,61.25,34.150001525878906,31.34749984741211
2012-07-20,21.582143783569336,2.119333028793335,30.1200008392334,44.4900016784668,11.41450023651123,73.88999938964844,12.779999732971191,28.67366409301757,33.900001525878906,28.76000022888184,25.520000457763672,94.16000366210938,9.618976593017578,36.20000076293945,72.25,26.65407943725586,61.369998931884766,33.810001373291016,31.4375
2012-07-23,21.56535720825196,2.0439999103546143,29.280000686645508,44.34999847412109,11.30049991607666,72.91000366210938,12.640000343322754,27.442747116088867,34.439998626708984,28.75,25.26000022888184,93.16000366210938,9.618976593017578,36.20000076293945,71.8499984741211,26.72205352783203,60.43999862670898,33.439998626708984,31.11750030517578
2012-07-24,21.461429595947266,1.9893330335617063,29.14999961853028,43.77000045776367,11.152000427246094,72.02999877929688,12.619999885559082,26.879770278930664,34.72999954223633,28.450000762939453,25.01000022888184,94.47000122070312,9.618976593017578,36.20000076293945,72.13999938964844,26.15558815002441,60.54999923706055,33.22999954223633,30.662500381469727
2012-07-25,20.534643173217773,1.9299999475479128,28.82999992370605,43.720001220703125,10.852499961853027,74.02999877929688,12.960000038146973,26.087785720825195,35.16999816894531,29.34000015258789,25.1299991607666,95.95999908447266,9.618976593017578,36.20000076293945,72.08000183105469,26.684289932250977,60.36000061035156,33.15999984741211,30.549999237060547
2012-07-26,20.531429290771484,1.875332951545716,29.15999984741211,44.459999084472656,11.000499725341797,74.91000366210938,13.0,27.557252883911133,35.810001373291016,26.850000381469727,25.5,98.05999755859376,9.618976593017578,36.20000076293945,73.66999816894531,27.41691780090332,61.060001373291016,33.779998779296875,31.6924991607666
2012-07-27,20.898571014404297,1.9673329591751096,29.76000022888184,44.900001525878906,11.866000175476074,75.51000213623047,13.489999771118164,29.35114479064941,36.88999938964844,23.709999084472656,26.020000457763672,101.63999938964844,9.618976593017578,36.20000076293945,74.5199966430664,28.051359176635746,61.52000045776367,34.150001525878906,32.28499984741211
2012-07-30,21.25107192993164,1.8233330249786377,29.63999938964844,44.95000076293945,11.804499626159668,74.86000061035156,13.510000228881836,28.893129348754883,36.13999938964844,23.14999961853028,25.76000022888184,100.87999725341795,9.618976593017578,36.20000076293945,74.9800033569336,28.27039337158203,62.040000915527344,33.959999084472656,32.709999084472656
2012-07-31,21.812856674194336,1.8279999494552608,29.46999931335449,45.13999938964844,11.664999961853027,73.91000366210938,13.65999984741211,28.950382232666016,36.0,21.709999084472656,25.700000762939453,100.9000015258789,9.618976593017578,36.20000076293945,74.43000030517578,28.64048385620117,60.650001525878906,33.810001373291016,32.26750183105469
2012-08-01,21.67178535461425,1.75,29.40999984741211,45.209999084472656,11.604499816894531,72.7699966430664,13.510000228881836,28.435115814208984,36.0,20.8799991607666,25.93000030517578,100.08999633789062,9.618976593017578,36.20000076293945,73.62000274658203,28.42900276184082,60.619998931884766,33.900001525878906,31.864999771118164
2012-08-02,21.706785202026367,1.7400000095367432,29.190000534057617,44.619998931884766,11.540499687194824,71.98999786376953,13.029999732971191,27.05152702331543,35.16999816894531,20.040000915527344,25.90999984741211,97.80999755859376,9.618976593017578,36.20000076293945,74.05000305175781,28.35347366333008,61.970001220703125,33.34000015258789,32.317501068115234
2012-08-03,21.98928642272949,1.8179999589920044,29.75,44.459999084472656,11.748499870300291,72.80999755859375,13.779999732971191,29.77099227905273,36.09000015258789,21.09000015258789,26.229999542236328,100.9800033569336,9.618976593017578,36.20000076293945,74.55000305175781,28.383686065673828,62.36000061035156,34.34000015258789,32.744998931884766
2012-08-06,22.23392868041992,1.8846670389175413,29.950000762939453,44.68999862670898,11.69950008392334,72.88999938964844,14.140000343322754,29.809160232543945,36.29999923706055,21.920000076293945,26.309999465942383,102.0199966430664,9.618976593017578,36.20000076293945,74.27999877929688,28.406343460083008,62.38999938964844,34.0,32.75749969482422
